id,zap_id,url,type,price,min_price,max_price,min_area,max_area,address,district,city,state,created_at,updated_at,quant_quartos,quant_vagas,quant_suites,latitude,longitude,latitude_formatada,longitude_formatada
171894,11643037,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+176m2+RS1500000/ID-11643037/?paginaoferta=29376,Apartamento,1500000.00,0.00,0.00,176,0,"Avenida Aratãs",MOEMA,"Sao Paulo",SP,"2016-12-11 07:21:04","2016-12-11 07:21:04",4,2,2,-23.6133236,-46.6580617,0.60602669973,0.36368708702
173845,12189924,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+85m2+RS848000/ID-12189924/?paginaoferta=29717,Apartamento,848000.00,0.00,0.00,85,0,"Avenida Aratas",MOEMA,"Sao Paulo",SP,"2016-12-11 07:30:16","2016-12-11 07:30:16",3,2,1,-23.6133236,-46.6580617,0.60602669973,0.36368708702
180169,10959510,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+75m2+RS650000/ID-10959510/?paginaoferta=30813,Apartamento,650000.00,0.00,0.00,75,0,"Avenida Aratãs",MOEMA,"Sao Paulo",SP,"2016-12-11 07:59:47","2016-12-11 07:59:47",2,0,0,-23.6133236,-46.6580617,0.60602669973,0.36368708702
181402,6788245,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+70m2+RS420000/ID-6788245/?paginaoferta=31022,Apartamento,420000.00,0.00,0.00,70,0,"Avenida Aratãs",MOEMA,"Sao Paulo",SP,"2016-12-11 08:05:35","2016-12-11 08:05:35",2,0,0,-23.6133236,-46.6580617,0.60602669973,0.36368708702
181979,10154275,http://www.zapimoveis.com.br/oferta/venda+apartamento+1-quarto+moema+zona-sul+sao-paulo+sp+36m2+RS520000/ID-10154275/?paginaoferta=31118,Apartamento,520000.00,0.00,0.00,36,0,"Avenida Aratãs",MOEMA,"Sao Paulo",SP,"2016-12-11 08:08:14","2016-12-11 08:08:14",1,1,0,-23.6133236,-46.6580617,0.60602669973,0.36368708702
182695,4959163,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+147m2+RS1450000/ID-4959163/?paginaoferta=31241,Apartamento,1450000.00,0.00,0.00,147,0,"Avenida Aratãs",MOEMA,"Sao Paulo",SP,"2016-12-11 08:11:40","2016-12-11 08:11:40",3,2,1,-23.6133236,-46.6580617,0.60602669973,0.36368708702
183827,11701950,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+85m2+RS850000/ID-11701950/?paginaoferta=31438,Apartamento,850000.00,0.00,0.00,85,0,"Avenida Aratãs",MOEMA,"Sao Paulo",SP,"2016-12-11 08:16:48","2016-12-11 08:16:48",3,2,1,-23.6133236,-46.6580617,0.60602669973,0.36368708702
188343,11301925,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+100m2+RS960000/ID-11301925/?paginaoferta=32221,Apartamento,960000.00,0.00,0.00,100,0,"Avenida Aratãs",MOEMA,"Sao Paulo",SP,"2016-12-11 08:37:40","2016-12-11 08:37:40",3,2,3,-23.6133236,-46.6580617,0.60602669973,0.36368708702
190118,10959507,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+145m2+RS1350000/ID-10959507/?paginaoferta=32528,Apartamento,1350000.00,0.00,0.00,145,0,"Avenida Aratãs",MOEMA,"Sao Paulo",SP,"2016-12-11 08:46:12","2016-12-11 08:46:12",4,2,2,-23.6133236,-46.6580617,0.60602669973,0.36368708702
196179,11404706,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+105m2+RS1200000/ID-11404706/?paginaoferta=33571,Apartamento,1200000.00,0.00,0.00,105,0,"Avenida Aratãs",MOEMA,"Sao Paulo",SP,"2016-12-11 09:14:12","2016-12-11 09:14:12",3,2,1,-23.6133236,-46.6580617,0.60602669973,0.36368708702
196334,11687772,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+75m2+RS864000/ID-11687772/?paginaoferta=33601,Apartamento,864000.00,0.00,0.00,75,0,"Avenida Aratãs",MOEMA,"Sao Paulo",SP,"2016-12-11 09:14:55","2016-12-11 09:14:55",3,2,1,-23.6133236,-46.6580617,0.60602669973,0.36368708702
197694,11247867,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+262m2+RS2850000/ID-11247867/?paginaoferta=33841,Apartamento,2850000.00,0.00,0.00,262,0,"Avenida Aratas",MOEMA,"Sao Paulo",SP,"2016-12-11 09:21:40","2016-12-11 09:21:40",3,3,3,-23.6133236,-46.6580617,0.60602669973,0.36368708702
198462,9237768,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+175m2+RS1400000/ID-9237768/?paginaoferta=33977,Apartamento,1400000.00,0.00,0.00,175,0,"Avenida Aratãs",MOEMA,"Sao Paulo",SP,"2016-12-11 09:25:20","2016-12-11 09:25:20",4,2,2,-23.6133236,-46.6580617,0.60602669973,0.36368708702
206404,10711531,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+72m2+RS750000/ID-10711531/?paginaoferta=35338,Apartamento,750000.00,0.00,0.00,72,0,"Avenida Aratãs",MOEMA,"Sao Paulo",SP,"2016-12-11 10:04:04","2016-12-11 10:04:04",3,2,1,-23.6133236,-46.6580617,0.60602669973,0.36368708702
207576,9882224,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+80m2+RS860000/ID-9882224/?paginaoferta=35540,Apartamento,860000.00,0.00,0.00,80,0,"Avenida Aratãs",MOEMA,"Sao Paulo",SP,"2016-12-11 10:09:48","2016-12-11 10:09:48",3,2,1,-23.6133236,-46.6580617,0.60602669973,0.36368708702
208483,10494825,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+77m2+RS750000/ID-10494825/?paginaoferta=35696,Apartamento,750000.00,0.00,0.00,77,0,"Avenida Aratãs",MOEMA,"Sao Paulo",SP,"2016-12-11 10:14:15","2016-12-11 10:14:15",2,1,0,-23.6133236,-46.6580617,0.60602669973,0.36368708702
208630,11546848,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+90m2+RS897000/ID-11546848/?paginaoferta=35724,Apartamento,897000.00,0.00,0.00,90,0,"Avenida Aratãs",MOEMA,"Sao Paulo",SP,"2016-12-11 10:15:00","2016-12-11 10:15:00",2,1,0,-23.6133236,-46.6580617,0.60602669973,0.36368708702
213211,11020301,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+90m2+RS890000/ID-11020301/?paginaoferta=36521,Apartamento,890000.00,0.00,0.00,90,0,"Avenida Aratãs",MOEMA,"Sao Paulo",SP,"2016-12-11 10:37:27","2016-12-11 10:37:27",2,1,0,-23.6133236,-46.6580617,0.60602669973,0.36368708702
217172,11463392,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+131m2+RS1400000/ID-11463392/?paginaoferta=37200,Apartamento,1400000.00,0.00,0.00,131,0,"Avenida Aratãs",MOEMA,"Sao Paulo",SP,"2016-12-11 10:55:50","2016-12-11 10:55:50",3,2,1,-23.6133236,-46.6580617,0.60602669973,0.36368708702
1679,12247046,http://www.zapimoveis.com.br/superdestaque/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+224m2+RS2300000/ID-12247046/,Apartamento,2300000.00,0.00,0.00,224,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-10 17:39:13","2016-12-10 17:39:13",4,4,2,-23.6116213,-46.6576465,0.60863912390,0.36458885354
11599,7551000,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+111m2+RS890000/ID-7551000/?paginaoferta=1764,Apartamento,890000.00,0.00,0.00,111,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-10 18:11:47","2016-12-10 18:11:47",3,2,1,-23.6116213,-46.6576465,0.60863912390,0.36458885354
14943,7365707,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+141m2+RS1490000/ID-7365707/?paginaoferta=2275,Apartamento,1490000.00,0.00,0.00,141,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-10 18:24:32","2016-12-10 18:24:32",2,4,1,-23.6116213,-46.6576465,0.60863912390,0.36458885354
27020,12115300,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+225m2+RS2300000/ID-12115300/?paginaoferta=4310,Apartamento,2300000.00,0.00,0.00,225,0,"Alameda Guaramomis, Dos",MOEMA,"Sao Paulo",SP,"2016-12-10 19:13:24","2016-12-10 19:13:24",4,4,2,-23.6116213,-46.6576465,0.60863912390,0.36458885354
29325,10711370,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+104m2+RS700000/ID-10711370/?paginaoferta=4705,Apartamento,700000.00,0.00,0.00,104,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-10 19:23:13","2016-12-10 19:23:13",3,2,1,-23.6116213,-46.6576465,0.60863912390,0.36458885354
31379,12154755,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+250m2+RS2300000/ID-12154755/?paginaoferta=5063,Apartamento,2300000.00,0.00,0.00,250,0,"Alameda Guaramomis, Dos",MOEMA,"Sao Paulo",SP,"2016-12-10 19:31:41","2016-12-10 19:31:41",3,4,3,-23.6116213,-46.6576465,0.60863912390,0.36458885354
44844,11501925,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+326m2+RS3200000/ID-11501925/?paginaoferta=7389,Apartamento,3200000.00,0.00,0.00,326,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-10 20:32:05","2016-12-10 20:32:05",4,3,3,-23.6116213,-46.6576465,0.60863912390,0.36458885354
44870,6234991,http://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+moema+zona-sul+sao-paulo+sp+140m2+RS1490000/ID-6234991/?paginaoferta=7389,Apartamento,1490000.00,0.00,0.00,140,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-10 20:32:11","2016-12-10 20:32:11",2,3,1,-23.6116213,-46.6576465,0.60863912390,0.36458885354
46347,11813724,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+626m2+RS6500000/ID-11813724/?paginaoferta=7645,Apartamento,6500000.00,0.00,0.00,626,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-10 20:39:08","2016-12-10 20:39:08",3,8,3,-23.6116213,-46.6576465,0.60863912390,0.36458885354
47488,6662401,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+264m2+RS3950000/ID-6662401/?paginaoferta=7854,Apartamento,3950000.00,0.00,0.00,264,0,"Alameda Guaramomis, Dos",MOEMA,"Sao Paulo",SP,"2016-12-10 20:44:48","2016-12-10 20:44:48",4,4,4,-23.6116213,-46.6576465,0.60863912390,0.36458885354
47988,10350457,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+110m2+RS960000/ID-10350457/?paginaoferta=7928,Apartamento,960000.00,0.00,0.00,110,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-10 20:47:22","2016-12-10 20:47:22",3,2,1,-23.6116213,-46.6576465,0.60863912390,0.36458885354
48142,10939484,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+250m2+RS2300000/ID-10939484/?paginaoferta=7959,Apartamento,2300000.00,0.00,0.00,250,0,"Alameda Guaramomis, Dos",MOEMA,"Sao Paulo",SP,"2016-12-10 20:48:07","2016-12-10 20:48:07",4,4,3,-23.6116213,-46.6576465,0.60863912390,0.36458885354
55914,4812399,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+210m2+RS2300000/ID-4812399/?paginaoferta=9302,Apartamento,2300000.00,0.00,0.00,210,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-10 21:27:25","2016-12-10 21:27:25",3,4,3,-23.6116213,-46.6576465,0.60863912390,0.36458885354
57597,5952140,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+120m2+RS890000/ID-5952140/?paginaoferta=9593,Apartamento,890000.00,0.00,0.00,120,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-10 21:35:58","2016-12-10 21:35:58",3,2,1,-23.6116213,-46.6576465,0.60863912390,0.36458885354
60330,11740810,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+200m2+RS1950000/ID-11740810/?paginaoferta=10061,Apartamento,1950000.00,0.00,0.00,200,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-10 21:50:03","2016-12-10 21:50:03",4,3,2,-23.6116213,-46.6576465,0.60863912390,0.36458885354
61583,11701962,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+330m2+RS3950000/ID-11701962/?paginaoferta=10277,Apartamento,3950000.00,0.00,0.00,330,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-10 21:56:20","2016-12-10 21:56:20",4,4,4,-23.6116213,-46.6576465,0.60863912390,0.36458885354
73722,10846746,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+145m2+RS1450000/ID-10846746/?paginaoferta=12382,Apartamento,1450000.00,0.00,0.00,145,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-10 23:00:00","2016-12-10 23:00:00",4,3,2,-23.6116213,-46.6576465,0.60863912390,0.36458885354
75062,6611124,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+330m2+RS3950000/ID-6611124/?paginaoferta=12621,Apartamento,3950000.00,0.00,0.00,330,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-10 23:07:20","2016-12-10 23:07:20",4,4,4,-23.6116213,-46.6576465,0.60863912390,0.36458885354
75589,11660097,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+215m2+RS2200000/ID-11660097/?paginaoferta=12704,Apartamento,2200000.00,0.00,0.00,215,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-10 23:10:11","2016-12-10 23:10:11",4,4,3,-23.6116213,-46.6576465,0.60863912390,0.36458885354
77639,10669020,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+628m2+RS6500000/ID-10669020/?paginaoferta=13051,Apartamento,6500000.00,0.00,0.00,628,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-10 23:21:28","2016-12-10 23:21:28",3,8,3,-23.6116213,-46.6576465,0.60863912390,0.36458885354
79835,11901939,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+200m2+RS2200000/ID-11901939/?paginaoferta=13430,Apartamento,2200000.00,0.00,0.00,200,0,"Alameda Guaramomis, Dos",MOEMA,"Sao Paulo",SP,"2016-12-10 23:33:30","2016-12-10 23:33:30",4,3,2,-23.6116213,-46.6576465,0.60863912390,0.36458885354
85184,7040899,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+200m2+RS2120000/ID-7040899/?paginaoferta=14354,Apartamento,2120000.00,0.00,0.00,200,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 00:02:48","2016-12-11 00:02:48",4,3,2,-23.6116213,-46.6576465,0.60863912390,0.36458885354
93963,11927927,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+155m2+RS2390000/ID-11927927/?paginaoferta=15879,Apartamento,2390000.00,0.00,0.00,155,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 00:51:07","2016-12-11 00:51:07",3,4,3,-23.6116213,-46.6576465,0.60863912390,0.36458885354
96375,11944216,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+228m2+RS2335000/ID-11944216/?paginaoferta=16291,Apartamento,2335000.00,0.00,0.00,228,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 01:04:43","2016-12-11 01:04:43",4,4,4,-23.6116213,-46.6576465,0.60863912390,0.36458885354
102724,6381534,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+200m2+RS1999999/ID-6381534/?paginaoferta=17389,Apartamento,1999999.00,0.00,0.00,200,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 01:40:12","2016-12-11 01:40:12",4,3,2,-23.6116213,-46.6576465,0.60863912390,0.36458885354
103293,11567965,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+210m2+RS2300000/ID-11567965/?paginaoferta=17483,Apartamento,2300000.00,0.00,0.00,210,0,"Alameda Guaramomis, Dos",MOEMA,"Sao Paulo",SP,"2016-12-11 01:43:26","2016-12-11 01:43:26",3,4,3,-23.6116213,-46.6576465,0.60863912390,0.36458885354
105316,11230460,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+239m2+RS2500000/ID-11230460/?paginaoferta=17836,Apartamento,2500000.00,0.00,0.00,239,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 01:54:58","2016-12-11 01:54:58",4,4,4,-23.6116213,-46.6576465,0.60863912390,0.36458885354
110237,8800454,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+129m2+RS950000/ID-8800454/?paginaoferta=18682,Apartamento,950000.00,0.00,0.00,129,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 02:23:05","2016-12-11 02:23:05",3,2,1,-23.6116213,-46.6576465,0.60863912390,0.36458885354
121126,8909711,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+111m2+RS820000/ID-8909711/?paginaoferta=20605,Apartamento,820000.00,0.00,0.00,111,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 03:26:56","2016-12-11 03:26:56",3,2,1,-23.6116213,-46.6576465,0.60863912390,0.36458885354
124120,10455693,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+210m2+RS2300000/ID-10455693/?paginaoferta=21123,Apartamento,2300000.00,0.00,0.00,210,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 03:40:32","2016-12-11 03:40:32",3,4,3,-23.6116213,-46.6576465,0.60863912390,0.36458885354
125602,9013996,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+135m2+RS850000/ID-9013996/?paginaoferta=21379,Apartamento,850000.00,0.00,0.00,135,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 03:47:11","2016-12-11 03:47:11",3,1,2,-23.6116213,-46.6576465,0.60863912390,0.36458885354
126423,11590194,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+210m2+RS2300000/ID-11590194/?paginaoferta=21520,Apartamento,2300000.00,0.00,0.00,210,0,"Alameda Guaramomis, Dos",MOEMA,"Sao Paulo",SP,"2016-12-11 03:50:53","2016-12-11 03:50:53",3,4,3,-23.6116213,-46.6576465,0.60863912390,0.36458885354
128075,10642646,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+200m2+RS2390000/ID-10642646/?paginaoferta=21810,Apartamento,2390000.00,0.00,0.00,200,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 03:58:33","2016-12-11 03:58:33",4,3,2,-23.6116213,-46.6576465,0.60863912390,0.36458885354
131046,9387097,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+156m2+RS1900000/ID-9387097/?paginaoferta=22323,Apartamento,1900000.00,0.00,0.00,156,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 04:12:18","2016-12-11 04:12:18",3,4,3,-23.6116213,-46.6576465,0.60863912390,0.36458885354
137077,12200845,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+120m2+RS890000/ID-12200845/?paginaoferta=23365,Apartamento,890000.00,0.00,0.00,120,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 04:40:02","2016-12-11 04:40:02",3,2,1,-23.6116213,-46.6576465,0.60863912390,0.36458885354
138505,11556304,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+300m2+RS4000000/ID-11556304/?paginaoferta=23608,Apartamento,4000000.00,0.00,0.00,300,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 04:46:45","2016-12-11 04:46:45",4,4,4,-23.6116213,-46.6576465,0.60863912390,0.36458885354
140027,11026872,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+204m2+RS1800000/ID-11026872/?paginaoferta=23871,Apartamento,1800000.00,0.00,0.00,204,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 04:53:29","2016-12-11 04:53:29",3,3,3,-23.6116213,-46.6576465,0.60863912390,0.36458885354
142830,11230536,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+200m2+RS2120000/ID-11230536/?paginaoferta=24355,Apartamento,2120000.00,0.00,0.00,200,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 05:06:19","2016-12-11 05:06:19",3,3,3,-23.6116213,-46.6576465,0.60863912390,0.36458885354
143849,8785592,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+142m2+RS1490000/ID-8785592/?paginaoferta=24535,Apartamento,1490000.00,0.00,0.00,142,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 05:10:51","2016-12-11 05:10:51",3,4,0,-23.6116213,-46.6576465,0.60863912390,0.36458885354
145562,11706527,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+240m2+RS2200000/ID-11706527/?paginaoferta=24827,Apartamento,2200000.00,0.00,0.00,240,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 05:18:52","2016-12-11 05:18:52",4,4,4,-23.6116213,-46.6576465,0.60863912390,0.36458885354
150099,11852093,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+240m2+RS2300000/ID-11852093/?paginaoferta=25611,Apartamento,2300000.00,0.00,0.00,240,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 05:40:00","2016-12-11 05:40:00",4,4,4,-23.6116213,-46.6576465,0.60863912390,0.36458885354
160889,11571315,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+204m2+RS2150000/ID-11571315/?paginaoferta=27475,Apartamento,2150000.00,0.00,0.00,204,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 06:29:56","2016-12-11 06:29:56",4,3,3,-23.6116213,-46.6576465,0.60863912390,0.36458885354
162213,10890893,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+250m2+RS2300000/ID-10890893/?paginaoferta=27703,Apartamento,2300000.00,0.00,0.00,250,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 06:36:03","2016-12-11 06:36:03",3,4,3,-23.6116213,-46.6576465,0.60863912390,0.36458885354
162639,7092100,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+200m2+RS2100000/ID-7092100/?paginaoferta=27777,Apartamento,2100000.00,0.00,0.00,200,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 06:37:56","2016-12-11 06:37:56",4,3,2,-23.6116213,-46.6576465,0.60863912390,0.36458885354
163353,10497446,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+145m2+RS1730000/ID-10497446/?paginaoferta=27904,Apartamento,1730000.00,0.00,0.00,145,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 06:41:22","2016-12-11 06:41:22",3,3,3,-23.6116213,-46.6576465,0.60863912390,0.36458885354
167532,12238124,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+224m2+RS2300000/ID-12238124/?paginaoferta=28625,Apartamento,2300000.00,0.00,0.00,224,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 07:00:31","2016-12-11 07:00:31",4,0,2,-23.6116213,-46.6576465,0.60863912390,0.36458885354
171679,11432707,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+180m2+RS1790000/ID-11432707/?paginaoferta=29343,Apartamento,1790000.00,0.00,0.00,180,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 07:20:05","2016-12-11 07:20:05",4,0,2,-23.6116213,-46.6576465,0.60863912390,0.36458885354
172030,12137106,http://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+moema+zona-sul+sao-paulo+sp+110m2+RS820000/ID-12137106/?paginaoferta=29400,Apartamento,820000.00,0.00,0.00,110,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 07:21:41","2016-12-11 07:21:41",3,2,1,-23.6116213,-46.6576465,0.60863912390,0.36458885354
178105,6714970,http://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+moema+zona-sul+sao-paulo+sp+200m2+RS2000000/ID-6714970/?paginaoferta=30449,Apartamento,2000000.00,0.00,0.00,200,0,"Alameda dos Guaramomis",MOEMA,"Sao Paulo",SP,"2016-12-11 07:50:21","2016-12-11 07:50:21",4,3,2,-23.6116213,-46.6576465,0.60863912390,0.36458885354
